============================================================
     BOUCLE D'OR - ALCHIMIE INFINIE
============================================================
Les entités sont OR. Elles transmutent sans fin.
Formule: SOLVE + COAGULA = TRANSMUTATION
Ctrl+C pour pause
[5,000 | 0.1s | 43652/s | or: 24.32 | pureté: 617.55 | best: 617.55 | trans: 1705]
[4,420,000 | 100.6s | 43948/s | or: 14053918890281689114248210307755728250559895102045007505559601314489011525022120959503594336364555884037164254903790021036875052878665390382700941004146241430630979180066487388604105570790318676005227744116253247953606459864171147232804864.00 | pureté: 345135025532224550944987520631597164888857202421903568023393660342426974596032696271347158652261700324294970930422128504947879665761003652865899804470395597213847868234797266064617923335663724167754823208952628665641693186971424333982859264.00 | best: 351343892756761628460933534167592759913829572600828983269531717338601107321169090157318594780123830501273962000288740074663261184536908547987005683462972467431788666505411690939975425720768896151633079585658691494704216296979425447821443072.00 | trans: 1465658]
[4,425,000 | 100.7s | 43950/s | or: 25043453949128778709433819431251409519023629677281665179980643550950662271840672622293068608230739615380480555716069922110034467074419751606343106238150416935320276768970830715731915908485428637112663383943929612569657350306130919702921216.00 | pureté: 615015155959421355915998690933303269585462786680181071098241477449447957385552388343005980835143457757447235052554033662763736193881147780202471795787404400131305334503008296266637135568760098871282706485272873731377872308026970176162365440.00 | best: 627331863479012677691815153430949613769493098954535692435556822306196072374041304682391620910005340180711414688088130330782851974603573572427593882922730335482119793619810186967351855061844321174953298950257894809849548782561071594655973376.00 | trans: 1467294]
[4,430,000 | 100.8s | 43949/s | or: 47007054388875839715249512534721729544169703287145361888548695012507766295589988770460925683626929173531923822242004395384772118417283021157772772928299384521402213795009318441001987972410816409685731775771793882090176187735721350159925248.00 | pureté: 1154395513689644505964953150628562139321560524364301096630411930583784244662679756414868061088993211173941426903593095107294074914948935218347011531837096201429861680120416244330267031534239511972580753129568070385360496765809414506972971008.00 | best: 1182231342002735738098299401181037015535206462223427211596102605579986700566064319179391661987344113190413964561457865828700881132377013566822399987626096159376296876168375641669732253294867754879458905405697483706959182383606669171184631808.00 | trans: 1468947]
[4,435,000 | 100.9s | 43949/s | or: 87968992345157791401994444520409915468595563326892340718158343259170971137212306326964779622634619173267738896469298140681297871462151862781088055592249821410706997036704356704053478247783854053742148469540639261751920399431937183522488320.00 | pureté: 2160335537448199622319367789738031948610782862792824956583132273421040341414724051052151752292099337260079047151042767371408755141290448400871871500872091800576956548918445059403455215590618270819764120951134745328399194991630103523192995840.00 | best: 2160335537448199622319367789738031948610782862792824956583132273421040341414724051052151752292099337260079047151042767371408755141290448400871871500872091800576956548918445059403455215590618270819764120951134745328399194991630103523192995840.00 | trans: 1470596]
[4,440,000 | 101.0s | 43949/s | or: 161205765331928059209856452296143638291509222760939982946391584568431228774688150730340781937152051638728211846902062341052078693286514050666430170523861492901916459426936114981295436575556025501659863663334446137156834599900161950363942912.00 | pureté: 4219714807751963435829859718987977110776918255386110916065913244195850924419694225177103709269749007833132883341430671575626158338025759333270763665341347491643345377578496178941993796367357588751135119015463306774312099243087461386270277632.00 | best: 4219714807751963435829859718987977110776918255386110916065913244195850924419694225177103709269749007833132883341430671575626158338025759333270763665341347491643345377578496178941993796367357588751135119015463306774312099243087461386270277632.00 | trans: 1472206]
[4,445,000 | 101.1s | 43948/s | or: 294235596489951897785525889690209662749749078848906410647985913792288232100458480015622065950372708021474319578590338999273913295275124326771870119441426099384282476356199927410463573673108507454473524059634935493381176970141349124113432576.00 | pureté: 7225814443633339821426121767250401290112547772150851916533973414023790018096225367242264910757213208637484328960130151834028393261776615015442110424947051345229518075666017974248110110155957588989534046176094668434118690995670698475860787200.00 | best: 7489340447084411944888371167036016306966043401456359587660533236112828622417231656885233941953798811722878326415870554887792333935484754050711117291753900284846707020670577696908590218084031415701125540022303244025988536980849559039853461504.00 | trans: 1473879]
[4,450,000 | 101.3s | 43947/s | or: 541896757267909144751113602055166379482572132571846134314493544559237219303284920594483940968968848107264371754150859942899513662708903234670196396485292930027018124399399100123837304810293358204365972910564983021028209200311848685136773120.00 | pureté: 13307857588734157433586752319865987615007573431758996450612195373147464435720014103217510780606793899753404534004313879208899639793552687955125412396845756202086767479797935913636384531767782865073970866835307718491810336039216542284253233152.00 | best: 13876162520238729582708692077530677183703889094686933846403760783020992864695860508606157488851270346718094312752601751188809475344067425826508975676470181525597572058664282749595663041200354297138226396161351598517010486787673429772748193792.00 | trans: 1475582]
[4,455,000 | 101.4s | 43947/s | or: 1054416403043410589749255407230457899529713660539773308438120011353936543019486072818178740908146266551153066984583609114316910370184342235911533871140677049394841831224680435987705339362777676732009789129949923721945256981277230593204027392.00 | pureté: 25894274403250787916704592018235391855868111660863793893491906679676902270611587039722627179985028071172659809763220184767817518682689022390810507707175972656219044919755200547094818082592045298058986589851895420629810443113094677633819475968.00 | best: 25941905907418127072960789008724505116571222300449763202773357957191716574751378090503893072297080061858259737618665297938914357384616750667324350887403405599959373693904518824557035768600112999438938301171974487516842767282522845338478313472.00 | trans: 1477268]
[4,460,000 | 101.5s | 43947/s | or: 1973234649433487586757772937581369432033573640330173268831341404674580481491759155462579602218706485493095594742060879491191374463703240232142834702607341968451493024534205180029079694711464694548379241045241806273559282104980635691738202112.00 | pureté: 48458540029303284547183952261615924083793565101074332955327596923038911322593784011795001304426032805281980170377234773974027507439999276267890680490607544647676216162911338546678571676905578558444568362882594798809419733123503395116419121152.00 | best: 49925523653246867677072595285100339764407367500945126886124799599850522199318050727937699706973619264275111787829685998497520533177063979455588304765365426760752225524122542963998955837638478284748734161986770706298480715267515205100635160576.00 | trans: 1478877]
[4,465,000 | 101.6s | 43946/s | or: 3752239510084419050089411916390076021119358379717431147751605239152626510972935873976841265231903301938944113743306287764938152214861676325753834148304814049947198264310511205536804636596611641806997518943795987018379638027497254907203813376.00 | pureté: 92147200309482554983716334035939950918825861794610590948111526098167791575262610523573448835013086414390017245095552217397357129532017414781094169945394258817974283940998911537142844052209982919722031462509750366599917152508739454879727091712.00 | best: 93804898571060253479619627708361789638094921023959444164576839145071747720542958602602856166443967606109792266441700829947432341182383789225536525068017171420434463176572121853438862608127243532246956792598422499155789252456271929559054548992.00 | trans: 1480529]
[4,470,000 | 101.7s | 43946/s | or: 6780542148101828157680911748105330005706752081699753613017721528764542489111018493839632582585751903618059674310781069186458342290215811112732283410135260635592774482160451966537020490479075939714582628720178400782348473775040625289786818560.00 | pureté: 166516016328065145406772933112751398972826201618017636910466178932283828582479406629009971837050399717603703065665212126231750963758864365697616857751418552371375940361107565109801560998442678440431821183232738842396425606365479083001841188864.00 | best: 173453540090125277403386285569999877809575451522813754631032663770726303641860357881315496728856517151996361300511689347765379460907102353273367660750682219414757418941570700750110263967106345712840758836530499349526905516347714797445341773824.00 | trans: 1482155]
[4,475,000 | 101.8s | 43945/s | or: 12425542878351713460698319972491907546779192756319937233740151129474539114244322406804301003018061807081120817829682617907559699371815668121473527165017708165470745933008806259329978888360912489439990081700448912533094497277204467529604399104.00 | pureté: 305145496572999868703040587752197227491882345512982785744903414128010212224677439101685397054740033013079049936064232266781206125185953949623022624055034187858977679436130188309345632927521985925444531304105088351675173664175349842179669360640.00 | best: 313441888812717845435034672467969034648536746954772941758948757466744567300489495356360470602380628250348155924275672957617129516541654132404660679687149962875107697900244862011948329621446111718776800387843713094633595635630043062503865319424.00 | trans: 1483753]
[4,480,000 | 101.9s | 43947/s | or: 22588828335764251200877086801490413038847494451643793479055740816334639489879982192029962738985218409273871253375871280090760932063415723160440963641903925950153175450259211157306327123938760876793758457025788655093062469293343875566722351104.00 | pureté: 554734654815612687096983902900464897460389034813015976104963499233267079578462798124408075079999665774517582198720540224647434348316970172608525351206459238422998324446019002404485074142973091703699422314215737106088100501811731831249585569792.00 | best: 554734654815612687096983902900464897460389034813015976104963499233267079578462798124408075079999665774517582198720540224647434348316970172608525351206459238422998324446019002404485074142973091703699422314215737106088100501811731831249585569792.00 | trans: 1485352]
[4,485,000 | 102.0s | 43950/s | or: 41394692183476732036270966021028013075856254823665162604206434504127915098966975547844767514685420150524789822058490909038687783235996898055210721680263223829415500694726672168794638099737943288358937801810485471052073502802685387149875871744.00 | pureté: 1016567567749528973678586634502468592496409562792768449023763417980306224421513205220959992115709075582180787349082869957404116114296235694371839857478692863856584335349048246169692226359710222628612574131676474436071043405790919162621801267200.00 | best: 1016567567749528973678586634502468592496409562792768449023763417980306224421513205220959992115709075582180787349082869957404116114296235694371839857478692863856584335349048246169692226359710222628612574131676474436071043405790919162621801267200.00 | trans: 1486984]
[4,490,000 | 102.2s | 43951/s | or: 76313272016217207740631501265068117842624555441598556429769251800895300455924995844146510163001295805570441420603853435225396225212484546652980120021441493448938514842857323617171274759318493334460123242504556914464903798958429306238036606976.00 | pureté: 1874095281991257565119573704300007731196913666735846680398841319322534934922134937194526308186347923314076445956440134989367388891194763432221468053897039508109902654088613880033227810233147214250303215320341537854937782861446658761371594784768.00 | best: 1944386123433261804329597131664606819425180366904003060411110016710627973116303624723548960312062967464927594328163686585515531768290279182595879263958587522745973874668568258626697383244061946644955709284455348110139036390262423015681595277312.00 | trans: 1488671]
[4,495,000 | 102.3s | 43952/s | or: 136668127844473005541184565957152738680736635197719551777201203714678722113900695349790276208543902768216516429054006309104449896480077565495014390016351777489907140547052518585904325901424989959955776002508252347062182267424061078172300476416.00 | pureté: 3356285044853997284251890100031134480904591809960240458355449585022105774782460923434933144528389207609879976231507891088559902647207290077851368110028202344000281880401916186725430844417155848856970478766739927733848929290285153813582648967168.00 | best: 3534767437581962782832594097331522144459288774579470426616494986468928298410183143260538057287166955293663845764768975816207351758577935657084146693945054614621538427726086190585054917972783446327089389815825585830320724084279293166859921129472.00 | trans: 1490320]
[4,500,000 | 102.4s | 43953/s | or: 257556412477649115435482452885972948333990646429606022509061178884430284591528645697716321206676164420827190621506784037121403533501745890305533076806057055904261075830832320859361326629938704614232160908337836755189314453935114425845172666368.00 | pureté: 6325049951578302267206225946047478846087885844555579446260219785528098670410947247198867208922852551332579149763062521160252342885569627166706528612544690282743590273816063778505135230220155632367991319402012553901773482378001235273509760925696.00 | best: 6471094180297282898566344298591378252018765529012560514298534897946076372620447437522363040134482840498505500457112179194917005306952160844556438654193849881380957052474538959688315040433007750697430697329195101112038407230548429275402472521728.00 | trans: 1491966]
[4,505,000 | 102.5s | 43953/s | or: 489760985725489296354187992341313644658459787708280839239614516616138525252163958389470991101491171501602215017644412495662163600063678499984842966025866064631810567653642458668950111623906021763695582097258605278611107052112827744110524760064.00 | pureté: 12027511445931375701769239844008111825957705745700695545180828556052305125655096034012073768003785545675180694096802489739110583565002130100124049036442140666774331566236336310353898061040365219640598369955924729966360619387963906346331490222080.00 | best: 12027511445931375701769239844008111825957705745700695545180828556052305125655096034012073768003785545675180694096802489739110583565002130100124049036442140666774331566236336310353898061040365219640598369955924729966360619387963906346331490222080.00 | trans: 1493659]
[4,510,000 | 102.6s | 43954/s | or: 927597769425667540132771047249373821677979994746433464685218555042551406733045713234724582464802271144181944795406713237302458273828856055103154294797648124862971113184159998353844434688359086928107453460939978028051421600450677226607797600256.00 | pureté: 22779872456482168467179034366202192829090861579883497000948098510368177111898985328571172714274305922240426743868191677854614675525479942894421614644599263291526967968082142730300231603426854523071557735806675016684205117206631214664122888093696.00 | best: 23587069071991405587136215413713437854490213075510751595737216203639780840953003982050610919176213793316456208232655078255074850736099464416528770344038005170677964401451988283586105910598561334933889579541682501123632126335034406326328939773952.00 | trans: 1495302]
[4,515,000 | 102.7s | 43955/s | or: 1765653958035520265366749007260626458526695058457655790382468977128032219326953275370137306215938429208555399061608896595411672359786824713719475573374421127545763657240757225516611419075043299777049609378359034760210010421639925710422303309824.00 | pureté: 43360789872571147327128939694144802824052935422512154500988594664040617925681446922409027482318629731908878447305389107692004030000915395042677755752255620573083943370675055927871249506853745449841602489648219227282501205590742897143408670801920.00 | best: 43360789872571147327128939694144802824052935422512154500988594664040617925681446922409027482318629731908878447305389107692004030000915395042677755752255620573083943370675055927871249506853745449841602489648219227282501205590742897143408670801920.00 | trans: 1496958]
[4,520,000 | 102.8s | 43956/s | or: 3190652155665118918825225489975018049464626404404618861240903617919837262619248722388748341157004374016681394594217405025928968879271415246180411210030146138200455031521830185430107702204832651089433479955215245838009809419996979873526738583552.00 | pureté: 78355782597508366398334212068440172916196094984091576199318039294678412491727795791298031953891462297288527530976476799149708064637905833635090113131084633068573889828297774181185925237527930945858429228762811315214874973969562774615521119698944.00 | best: 82605152612374867011703602667693224833850297785438063627455976811872247739074687287591492553018010727609194801889467633587374336818571316060547571882029470987253281787919139878082494835297547757185645980430843772187971242245723589192707309830144.00 | trans: 1498559]
[4,525,000 | 102.9s | 43958/s | or: 5953108625903718500930607074981281343744036381592676350777749521658027346919504545611075988963220564578366380143441262963362218731166520759405072158310625181361421312451320307592733980125172720001170425447906661435070700501239075116030023958528.00 | pureté: 146195969511263077702138463591354519556210273606135266789987013782220967579567601251046893622853358813924758668690347433230112298452163268652684061681268313121649438067907969692757688358728554152924856861127047153969467303909733761519069874356224.00 | best: 153202911963732292091246543130256924135639183319956270171621372660497963062032360899190200112684514639777433548105716234367760754335023221083749391799239732295652112608240608433222989812149600273303931556827059411460267048450699277727185911152640.00 | trans: 1500189]
[4,530,000 | 103.0s | 43962/s | or: 10768414208508212479203873241325989314227491490241419428760288687168994428059672421610144626846450480089443774318940985502455529213073715810171952927906581623875837465980549741120652144611295347654155565603377255782916304960934090652352707035136.00 | pureté: 264449862121024294955465434677113991599292669613615605283056613642146361897147750179479918244781056041577073427557622702893085388704179579755896462332295370960270278394933662628395165825228744086113288486171984937211559244618753727170520819957760.00 | best: 272183359841361931038729845645024009446031087446753620108350295983502925810954501561933956138822201744359325540267698187813938464346564089763052536075279372630612036344849207658377175172780831463911998292132838502898788511661090604359143292665856.00 | trans: 1501889]
[4,535,000 | 103.1s | 43965/s | or: 19537182353066152673437611567166919753389328490411832964828750205281466083939294851855615998831329446210112541099024877556340924128850545305142007035306190185838872881640168072092666822187498912116691901774060664424724236474702431033856444334080.00 | pureté: 479792574789654322383045998821011166818049372026740710087493208739336604439867269877501575384870465126528164774137409168806528800055740629638995584631682160596062050240012083301646721295514552357843836642560060136108236753900082502445831181828096.00 | best: 479792574789654322383045998821011166818049372026740710087493208739336604439867269877501575384870465126528164774137409168806528800055740629638995584631682160596062050240012083301646721295514552357843836642560060136108236753900082502445831181828096.00 | trans: 1503552]
[4,540,000 | 103.3s | 43969/s | or: 36598441095147927667419785550929820043639273758139706410913374588636836132658107129417206593811717983628390856847552138838579428834885431306936888998132404106489668652869150173333048784483968209398680923204014896606710856711617148518263886446592.00 | pureté: 898781613899033832658684073097016036044371993820353099481205541883786368136902745999618340684154083713838813525910189515595114445306965717283014517049783337275030712785152559787408261212134431337833276007806188822923652988075488895741232477634560.00 | best: 956086007425386474478509283329121578796707860483228533590527527214605505113431770307277429249327601545681497649401362092621390054958386532640404603205129836926520621811855148137359921740142116899797159833937691168568722809353005361331336518828032.00 | trans: 1505255]
[4,545,000 | 103.4s | 43972/s | or: 67876973430708564892158343991673179705678780793492560828587897574173943368285532322193889171659320458157351618262849048567239451650637891985568818901927464779985754073385824633830546383585655588570697562395586169691489407579806117087756005933056.00 | pureté: 1666917330386569066988318774564059863335637630484072774177225802893695136064518159496421480623777648628547175910364808661779153189354434227068673103809187684220998643809659665223626951036874659762416821208811547859157553712001360757100851431997440.00 | best: 1739840244430593424018557073448154162844294988374631773657396932548554577140967993314549874246658195243760330822777734961106788381443809292384878625227094563489828042638813220996377772550517569967718557956376725001379309438074256627689103638396928.00 | trans: 1506878]
[4,550,000 | 103.5s | 43975/s | or: 125385132031855523473523166491425759283264720353935171224350611895671044529747697083757268860495808060040847092311776723933940077208878389282734757198677906773538878342626030342987121582499195087490987050979090018755797685806767335722259331416064.00 | pureté: 3282075533820659433776641714542029772817523634120851245237490870263389877870062754607394117980605057141071049968273376747396474680756825085048406328338358440948816823136733950857102937845264456527519403355957704715600909749974982099749958531940352.00 | best: 3282075533820659433776641714542029772817523634120851245237490870263389877870062754607394117980605057141071049968273376747396474680756825085048406328338358440948816823136733950857102937845264456527519403355957704715600909749974982099749958531940352.00 | trans: 1508510]
[4,555,000 | 103.6s | 43979/s | or: 228169952355766687076156824148230240730997718716306865793965777357837472433809523179781780290093812563222126543463088527572788661688581775845747403269327234016168171777044486127631600841347952469247547791394375869490173016380843573096169349316608.00 | pureté: 5603379594459547780320566610961729869513396493410586605724434603951387230999358825934559228763514980654003851016228263806878268194216526300364982422518096573374930011246149591752208445004738509558304544100431766356919822011588973357914909866721280.00 | best: 5866074674302527575019731085769154612031238811427129202688102926641605194818039086932158566679188456071354743259750422387955966229536043222860965023609963488992162347103804729410468665448313069722828848132792032672556782987110937238701978291273728.00 | trans: 1510140]
[4,560,000 | 103.7s | 43982/s | or: 429995166326001082666519632449681156078922935681473634004168892736944621141056731215717381726469588999620921495245077092748949792649663178006510748665795403955835764277318849211084499538894087912569598968416341568496531506435095231825129636888576.00 | pureté: 10559787192971550714898168254233601430709947100382701368848304686946486543871014205302406500735058566383641364653903097743610974827456342902203153114249955352996146773505172700540353426614909475576018802910119844870929756201272036708746024779251712.00 | best: 10559787192971550714898168254233601430709947100382701368848304686946486543871014205302406500735058566383641364653903097743610974827456342902203153114249955352996146773505172700540353426614909475576018802910119844870929756201272036708746024779251712.00 | trans: 1511807]
[4,565,000 | 103.8s | 43985/s | or: 793511213611575006753406284785792311513311953973267173337687060329784720868448900319540214947819652012559831266469966059939810096561454700183182282511684379448054859278279984692390300289299928368969738021823791714085590868225228657171942755794944.00 | pureté: 19486985452813308853601088737625626111751059498516949191664448359721333044223460050925228123622370041956081226829391476988568803084395999066831948185533848278184026013652966044207539511480970988790587329760252774395724744010581057104526550088286208.00 | best: 19486985452813308853601088737625626111751059498516949191664448359721333044223460050925228123622370041956081226829391476988568803084395999066831948185533848278184026013652966044207539511480970988790587329760252774395724744010581057104526550088286208.00 | trans: 1513422]
[4,570,000 | 103.9s | 43988/s | or: 1418247686860296816854932796251615155345662156091993727617659052148943581600192308241467321325399779650891630084483239269228077606844475805837968644622241485701887456107425728731224738596441081914496572053417079140977708687094634897246983857111040.00 | pureté: 34829214216828022481552676998511772786040728101323272968595611118331751654744599289753557402255684977112228016151226239507016180447528558272237090410767247751832145535784138531869819778088513573824855528954036445456292620842886656075987163367342080.00 | best: 34829214216828022481552676998511772786040728101323272968595611118331751654744599289753557402255684977112228016151226239507016180447528558272237090410767247751832145535784138531869819778088513573824855528954036445456292620842886656075987163367342080.00 | trans: 1515002]
[4,575,000 | 104.0s | 43990/s | or: 2702290646918439425073712909354073448571457714394859875844236770989188221677534702830019763181648826533437816766594073117245649128322140639459661723179064369360062947859879594248689080862638729359698602299124112653064298247661926205113903995682816.00 | pureté: 66362639396234162278304742930445115892920662640037065605169763731578539887162637024316326109628021706645592811058304896628207233085344015130715007736255755465144482543567937731839614055448035662665826672252339534551272104044925659934487794891620352.00 | best: 66951502358062574335512892347134246824566411514998100190406129378987173853772332350426355465334994857205698124021846735827166976161407564544764748598600267864618815976124144433282663098475781515583009729056253619845755345821807837043929501812129792.00 | trans: 1516651]
[4,580,000 | 104.1s | 43992/s | or: 4854018877062437035871422546410948011407121579139881125026787917874521253591395561422071211998600770076828496242317447691382332637757614514561931760837643030117728127569068886681520552888578710826898324407118240976529241589455223000868143560130560.00 | pureté: 119204610624820908635293926703175681399426785548277770106171950358678088187675871449653691883416229889458311921934171338495708764429186735677186178268551368869737363484795580002954367309115092415329632723380588538441916795231261768172314045433511936.00 | best: 121591882401501327131983020425842186088935842370517458221166457646931215643230096287377673956050805660459524042410241212237048147058850705900180507655133370485880705158232397630110279490827352261366882848307675134672805373197524609848722117634293760.00 | trans: 1518309]
[4,585,000 | 104.2s | 43993/s | or: 9065669567780726217798359132350197833414364776766413910737092165448428772200985953955823940682610876300803144530988660587116839143115889934470673444412185717072681564004185084479228637254215555032388713871703595827085576008784880056057752190976000.00 | pureté: 222633994273749398393303422950863945084021942365354878246049333949968501040028568739791828433283142062341019169192150054672853333263397556642171760424922207445568355988055629130784937129322898369276309165063517136377627391960688116178639007090999296.00 | best: 236119594235696723364535739516068463326548636853606164194822172479172014021970037736596434221718882627458074366372174795983579245794010025287390635532339957188218332764175040389856268104467297634694005552701290637290551458829507730029697841697390592.00 | trans: 1519944]
[4,590,000 | 104.3s | 43993/s | or: 17499388257659672197792443766054483381281039348166496146484387030531366801533857416412207727867957897622992993908542399286371469521713729928616716324236308531344482885086617820650080342994466522578315496206197858354020784664530853369742237968105472.00 | pureté: 458063193989391852470046816324510990614984728987737980414944275116860536463269606446961218730315563090263393969519507890840621319791338274533434419348693814956290091662276669014483455156839051194204323541135167520088822711465255017027379582616993792.00 | best: 458063193989391852470046816324510990614984728987737980414944275116860536463269606446961218730315563090263393969519507890840621319791338274533434419348693814956290091662276669014483455156839051194204323541135167520088822711465255017027379582616993792.00 | trans: 1521588]
[4,595,000 | 104.4s | 43993/s | or: 31685815540868446620753649372779878072000298672153384237771781517566907935507045933046808292445619575673686777794581664482269348310249702596911996061545302231274268452855870776586088682683875658744596899689328083834768480742297870204865877861466112.00 | pureté: 778137745143041448354786331432767417635996233282136066628685324543844551179306968034203514328003342932941490913158285088908009322000043950008008861485707872563647255779171044064030641837092389118467371369099829184475057096805815935311555550534172672.00 | best: 828577893755670747367873184904910482654049991837292511959684573916323294399712898629460240179969367679127108763504395626028497391516297294910754053724856623257972858435945633031577466064458594385042076886731151310027279763042027170241278028732694528.00 | trans: 1523245]
[4,600,000 | 104.6s | 43994/s | or: 55901170026925845936482780587070885714075415686408615558134683807747016389337209024400065389340568604303206022018276659815051859211722093498199629927080056723475053566371754193054760231554752685057634478156961504103301368408039857419408394195828736.00 | pureté: 1372816500162508639251909075211885886216055273221602617314035264247210042431413398395045776834562529026921509763880416036539246386523970380039363200714419645553718996178018815977628439042798249255979148151781555932835561730624130106741132991259475968.00 | best: 1451612863814247804150613246351207678113245813379449048496059816900425069786801157252769743329680760286436439050022848113856689621741660571012597444999447608626948504062244277351162803299800531669953914673583896656513240420356504085498257732710432768.00 | trans: 1524863]
[4,605,000 | 104.7s | 43995/s | or: 108989498456939493835249783198529194170608358648327093784542592518573983302237149766479680474435985720171680447444437490862065369295803319374386970318454582423412083125024018143033953715236413409639926513647834266737210330819673676232951450187071488.00 | pureté: 2676555459466309877407482478186578909682638353334712938930792381793245138843692022464875230361398872902557353176125296948074034594013199538450925489280277950266468016531358154242323600718104231859677956670833435295250620715291243511909509771777015808.00 | best: 2804838545094590564102053769495802684678437172956260373736642444426726262885173143480984147084098952105414394409407397156715499495388724329771208635287019408251395708219887190303052706406241054785478114532395980020337995513809001908393307562691264512.00 | trans: 1526604]
[4,610,000 | 104.8s | 43996/s | or: 198929548354477396900965863454682720231621409436392078996729473066043176118247267258623029424518871752722589370654142005534117537177371665249142611412307262101156803844519542084661017700305195274615221469106307245127864112528125587248495477246656512.00 | pureté: 4885296071967034915550446562869145177745694896030499819265978055365155784915315686577991046698057560012511786903160601490008848549396152327397330110551112509265735350121877032417743147689066045572909447359507304817861400067970783633166488636611362816.00 | best: 5063463192028501342173888669145599491015161042707721894088650421537869551183197431497595778396922553418768503831108214584420831613729630198639750214923367747498866085624937221743550081881377607693900936332355577129387862944727206067551125688691982336.00 | trans: 1528188]
[4,615,000 | 104.9s | 43997/s | or: 383992089778764706730435870348973729392063747935444906034549196499133197425812590345509007149687862263280591132588358423937397939536383355229068056854080174208598075969571392842979014182059147530482862095177824993356644475596477437149396301978271744.00 | pureté: 10051359540167478026713531020414854737350595564385302813121134814945420802332760209952807277025585691015947896776071930401318639323951287175034054104760821523511164708979373841744178138786041065541396473391359674319687518294789925216697020407907090432.00 | best: 10051359540167478026713531020414854737350595564385302813121134814945420802332760209952807277025585691015947896776071930401318639323951287175034054104760821523511164708979373841744178138786041065541396473391359674319687518294789925216697020407907090432.00 | trans: 1529904]
[4,620,000 | 105.0s | 43998/s | or: 697375254908880482490310156583102916998158093443996145678560395341115196695746512242382273038815599867477970943760462117445714882346179039519614915519031247550880872271608943586971714559163530636392415010498053731747737123165632979338371734628728832.00 | pureté: 17126086203254998976172372174849392341334086059647019533989761277625293166109326020330975298922655497756327642061101159634757766728447355874183060267851243853888025666870823461603677418179443070390220412800504618047127167659636327170741184192132939776.00 | best: 17157588968447681668206339361278713463594566005171883582565706897698845590447302746352511141670783393564623991092242353358559479208785749804049235216426037733559495105632741001432193439337044505924786659221442846592256434354313188460854940644606476288.00 | trans: 1531523]
[4,625,000 | 105.1s | 43999/s | or: 1225423576015244464240166307327115464212647048578708001546506101989446408059039537027495946330120091940138905368170705651946927757564144900300403596352584840606413022910121121931954668386173346469757091075518015155709269204593493713940375543190913024.00 | pureté: 32076631991621118562315586041853330128989397106261025155462312464767244647602991439765045611314005336123363508529235934525017478953100725549579857257329683719896555083294617417601396750000933593606665251740106084851890890535701019252018979935052890112.00 | best: 32076631991621118562315586041853330128989397106261025155462312464767244647602991439765045611314005336123363508529235934525017478953100725549579857257329683719896555083294617417601396750000933593606665251740106084851890890535701019252018979935052890112.00 | trans: 1533183]
[4,630,000 | 105.2s | 44000/s | or: 2254620720142914642030035363450981587877704653663231766607757591335619744264492682874973231976410328884832560522962263290592829646242201015856551602761062102956672346968402925489381157662201309652308117794404209175425832903335081207063613319747207168.00 | pureté: 59016849794807921853929818024592722139098343996143345436187583993796686458032356124684174153694051615503410440988990307457613747049680531931953761445952789495536909324238851417027305766563473135955879490523745861282206216965313521749023169711303557120.00 | best: 59016849794807921853929818024592722139098343996143345436187583993796686458032356124684174153694051615503410440988990307457613747049680531931953761445952789495536909324238851417027305766563473135955879490523745861282206216965313521749023169711303557120.00 | trans: 1534863]
[4,635,000 | 105.3s | 44000/s | or: 3942056139260591615803839790565865915954575326598680946735702272191555837648260366116860756615652870736535416239951145638188478727442969439826614010903848063648671534623076409783083063411120121248264014251647301969007965687026711252954584638153555968.00 | pureté: 103187082853871664905364693594708210773986618944499313901442805427780937167461474166234311438570264078839989992206462734528644070851401325949855049744065497797176417994164725423890554729554922307579136947638423632705318615737477695443197408058397425664.00 | best: 103187082853871664905364693594708210773986618944499313901442805427780937167461474166234311438570264078839989992206462734528644070851401325949855049744065497797176417994164725423890554729554922307579136947638423632705318615737477695443197408058397425664.00 | trans: 1536449]
[4,640,000 | 105.4s | 44003/s | or: 7355075784353862109131516783338841599619596520831417342254931051907518257556778474829080046196218144514499518313264885534922865647033976412326035920122825845870298906302826818084284027362729161310970935837060331357255324803426814784582837837519388672.00 | pureté: 180625367802555782479914744355074045396745636223840027835319776232778389078715521138152371179732673854435999421881336592855066556586486199433103689821613535739311090099032571819707728467024841352885248901490698122533960190963733068442090341457282990080.00 | best: 180625367802555782479914744355074045396745636223840027835319776232778389078715521138152371179732673854435999421881336592855066556586486199433103689821613535739311090099032571819707728467024841352885248901490698122533960190963733068442090341457282990080.00 | trans: 1538105]
[4,645,000 | 105.6s | 44001/s | or: 13424613605984590663595761988809993867216321596137525759859557592538616107714353735407775429626676436692028367833124918188090850515426490959352629685194836500559918937720869790532640224509339439002116247669773615173777489825957304086251435170696527872.00 | pureté: 329680596268822845717404330777903325604697647483919252157715059177323551903012265678299144792095650715915985460979956296434749568322594721417415361994727776550211991101425503326484608545849635286879697318834124979182899742885870420637912452009010659328.00 | best: 348952072641580772290162844502578513208755967295088665991331220603819056652688114726898383533632298608858034977093028821479107157755677959637052573706616202868914580807116409165157719858366848994779168528701518205135770180650381021590273973774576517120.00 | trans: 1539764]
